Country,Birth Rate,Business Tax Rate,CO2 Emissions,Days to Start Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound,GDP_trend,Internet Usage_trend,CO2 Emissions_trend,Life Expectancy Female_trend,Mobile Phone Usage_trend
Niger,0.051153846153846154,43.7375,916.7272727272727,23.9,,4057371398.6153846,0.07184615384615384,19.615384615384617,270.0,0.07984615384615384,0.0,,54.61538461538461,54.46153846153846,0.0923076923076923,0.491,0.48353846153846153,0.025384615384615387,13833105.23076923,0.1696923076923077,48916666.666666664,48900000.0,439330484.873626,0.0,40.163636,0.637363,0.027473
Nigeria,0.04238461538461539,32.3875,90228.54545454546,30.0,104876.33333333333,180815607491.92307,0.060000000000000005,57.76923076923077,1008.5,0.09423076923076924,0.10769230769230768,0.18876923076923077,49.69230769230769,48.84615384615385,0.26153846153846155,0.4371538461538461,0.5354615384615384,0.027307692307692307,144312883.84615386,0.39984615384615385,401461538.46153843,4966083333.333333,33942243878.78022,0.028571,-534.445455,0.467033,0.063187
Norway,0.012461538461538461,40.85,44454.0,9.3,27892.30769230769,330626667773.53845,0.09707692307692307,6752.615384615385,87.0,0.003230769230769231,0.8,0.0619,82.6923076923077,77.92307692307692,1.0,0.194,0.6566153846153846,0.1493846153846154,4703893.384615385,0.7794615384615385,4266153846.1538463,11040153846.153847,29917475256.04945,0.029121,1464.045455,0.203297,0.039011
Oman,0.022230769230769228,20.075,34604.36363636364,22.9,14433.666666666666,40904111567.38461,0.027615384615384615,411.9230769230769,59.5,0.011153846153846153,0.21538461538461537,0.07584615384615384,76.84615384615384,72.61538461538461,0.8153846153846154,0.3249230769230769,0.6503076923076924,0.02476923076923077,2587565.3846153845,0.7327692307692307,901230769.2307693,1138153846.1538463,5049096196.494505,0.042308,3083.990909,0.395604,0.155495
Pakistan,0.028,35.5875,136080.0,22.8,75893.08333333333,134817530350.53847,0.031000000000000003,24.692307692307693,560.0,0.07907692307692307,0.08333333333333333,0.12055555555555555,66.07692307692308,64.46153846153847,0.2846153846153846,0.37753846153846154,0.5809230769230769,0.04161538461538462,161256733.6153846,0.3516153846153846,827769230.7692307,1426384615.3846154,13587127276.978024,0.006993,6321.936364,0.208791,0.06978
Panama,0.02184615384615385,43.525,7073.363636363636,13.8,3038.4166666666665,20568184615.384617,0.07676923076923077,434.7692307692308,495.125,0.018769230769230767,0.22307692307692312,0.08776923076923077,79.07692307692308,73.53846153846153,0.8538461538461538,0.3043076923076923,0.6331538461538462,0.062384615384615386,3428407.6923076925,0.6396153846153846,1676769230.7692308,418230769.2307692,2184276373.626374,0.032418,312.290909,0.208791,0.163187
Papua New Guinea,0.032230769230769236,41.8125,3812.3636363636365,51.2,,6719046895.692307,0.042923076923076925,45.0,200.5,0.05423076923076923,0.0,0.12115384615384615,62.84615384615385,58.76923076923077,0.1,0.3964615384615385,0.577076923076923,0.026538461538461535,6257249.538461538,0.13092307692307692,4725000.0,72545454.54545455,923126149.642857,0.0,41.054545,0.28022,0.032418
Paraguay,0.025692307692307695,38.675,4133.363636363636,50.6,4195.583333333333,13395699260.692308,0.07153846153846154,165.3846153846154,340.625,0.023384615384615386,0.1,0.29,73.46153846153847,69.3076923076923,0.5846153846153845,0.3538461538461538,0.5975384615384616,0.048615384615384616,6015825.230769231,0.5746923076923077,145692307.69230768,188538461.53846154,1617477709.675824,0.024176,101.018182,0.148352,0.080769
Peru,0.02184615384615385,37.55,36777.0,62.4,14472.0,99821700711.38461,0.04838461538461539,180.15384615384616,382.25,0.020692307692307694,0.21538461538461537,0.2272307692307692,75.3076923076923,70.0,0.46923076923076923,0.3162307692307692,0.6286923076923077,0.05523076923076923,28006719.46153846,0.7537692307692307,1803538461.5384614,1182230769.2307692,11844055477.137362,0.031868,2693.4,0.32967,0.101648
Philippines,0.02692307692307692,46.3625,73255.36363636363,43.1,39092.25,138797289644.07693,0.037307692307692306,60.84615384615385,194.75,0.02723076923076923,0.12307692307692308,0.09092307692307691,71.07692307692308,64.38461538461539,0.5615384615384615,0.3664615384615385,0.5985384615384615,0.035,87251139.3076923,0.4634615384615385,3146076923.076923,2816307692.3076925,14786044809.027477,0.02967,546.1,0.181319,0.084066
Poland,0.01,42.0625,307516.1818181818,31.4,94454.69230769231,348960229744.8461,0.06415384615384614,598.6923076923077,371.75,0.0063076923076923076,0.3923076923076923,0.11085714285714286,79.61538461538461,71.23076923076923,0.8615384615384615,0.16446153846153846,0.7035384615384614,0.13184615384615384,38237092.92307692,0.6131538461538462,8499000000.0,6639769230.769231,32658995055.565937,0.048352,1417.236364,0.258242,0.104396
Portugal,0.010153846153846154,42.825,60955.545454545456,24.6,24607.30769230769,192895320255.69232,0.09953846153846155,1843.3846153846155,311.0,0.0038461538461538464,0.38461538461538464,,81.6923076923077,75.07692307692308,1.0538461538461539,0.15515384615384614,0.6716153846153846,0.17307692307692307,10488880.23076923,0.5812307692307692,10498846153.846153,3931307692.3076925,10620615789.64835,0.035165,-955.554545,0.296703,0.042308
Puerto Rico,0.012692307692307694,58.925000000000004,,6.8,,85432799640.23077,,,188.75,,0.3230769230769231,,82.07692307692308,74.07692307692308,0.5923076923076923,0.21776923076923077,0.6587692307692308,0.1233846153846154,3775094.846153846,0.9405384615384615,3044846153.8461537,1457615384.6153846,3224876820.197803,0.040659,,0.076923,0.042857
Qatar,0.014615384615384615,11.300000000000002,50421.09090909091,8.166666666666666,19812.333333333332,76384208148.15384,0.026,1433.923076923077,38.0,0.008769230769230769,0.34615384615384615,0.067,78.46153846153847,76.6923076923077,0.8692307692307693,0.20453846153846156,0.7823076923076923,0.013230769230769232,1137800.923076923,0.9768461538461538,1652111111.1111112,2920333333.3333335,14519347143.928572,0.060989,4682.645455,0.115385,0.096154
Romania,0.01023076923076923,46.2,92918.18181818182,13.9,37761.75,118239048014.3077,0.05184615384615384,295.53846153846155,206.125,0.016923076923076923,0.23846153846153847,0.2326153846153846,76.07692307692308,68.92307692307692,0.6923076923076923,0.15953846153846152,0.6952307692307692,0.1453846153846154,21084955.846153848,0.5336153846153846,1330538461.5384614,1334769230.7692308,14401383249.417583,0.040659,-845.572727,0.269231,0.098901
Russia,0.010923076923076923,50.8125,1624128.4545454546,29.4,660394.0,1024391610091.0769,0.056769230769230766,411.0,362.375,0.013846153846153845,0.22307692307692306,0.1303076923076923,73.46153846153847,60.92307692307692,0.8846153846153846,0.15692307692307692,0.7105384615384616,0.13253846153846155,143582441.53846154,0.7352307692307692,10214846153.846153,22023384615.384617,155543937349.58792,0.047802,14950.609091,0.39011,0.155495
Rwanda,0.03823076923076923,34.3,614.6363636363636,11.2,,3651485366.6153846,0.0796923076923077,32.23076923076923,156.75,0.06638461538461539,0.03333333333333333,0.16536363636363635,57.69230769230769,55.23076923076923,0.12307692307692308,0.4489230769230769,0.5258461538461539,0.02530769230769231,9825667.076923076,0.203,143000000.0,84615384.61538461,484750938.637363,0.00989,-16.009091,1.478022,0.039011
Samoa,0.029,19.3375,153.54545454545453,26.0,57.0,441259721.2307692,0.05723076923076923,142.46153846153845,224.0,0.01676923076923077,0.038461538461538464,0.11372727272727273,74.53846153846153,68.15384615384616,0.1375,0.39315384615384613,0.5585384615384615,0.04846153846153846,181306.15384615384,0.20969230769230768,88153846.15384616,20511111.111111112,38186818.032967,0.010989,2.381818,0.28022,0.063095
San Marino,0.010222222222222223,42.2,,40.0,,1260151667.7777777,0.054,3263.846153846154,52.0,0.0036923076923076922,0.5,0.0725,85.16666666666667,79.0,0.7538461538461539,,,,29628.846153846152,0.9396923076923076,,,142527090.95,0.0,,0.181818,0.054396
Sao Tome and Principe,0.03692307692307692,42.125,74.27272727272727,119.0,42.25,149631621.30769232,0.08761538461538462,77.0,424.0,0.04684615384615384,0.13076923076923078,0.3169230769230769,66.6923076923077,63.0,0.29090909090909095,0.422,0.5394615384615385,0.038307692307692306,160904.76923076922,0.5864615384615385,8853846.153846154,1246153.8461538462,15912201.340659,0.014286,4.918182,0.274725,0.076364
Saudi Arabia,0.02292307692307692,14.5,380120.54545454547,38.1,145559.25,387212119753.9231,0.03807692307692308,526.8461538461538,76.875,0.01646153846153846,0.23846153846153847,,75.92307692307692,72.38461538461539,0.9538461538461539,0.33715384615384614,0.6313846153846154,0.031384615384615386,24769329.923076924,0.8119230769230769,6497800000.0,14058272727.272728,45668847393.73078,0.046154,16526.472727,0.230769,0.182967
Senegal,0.03907692307692308,46.1,5222.090909090909,33.4,2895.8333333333335,9749986261.923077,0.05061538461538462,41.15384615384615,677.25,0.055692307692307694,0.07692307692307693,,62.46153846153846,59.38461538461539,0.3153846153846154,0.4413076923076923,0.5274615384615384,0.031461538461538464,11661816.538461538,0.414,359272727.27272725,182000000.0,909647284.956044,0.01978,222.863636,0.5,0.067033
Serbia,0.009846153846153846,34.675,49997.4,25.5,16061.333333333334,28926521109.153847,0.09438461538461537,376.38461538461536,279.0,0.008,0.35555555555555557,0.1666153846153846,75.84615384615384,70.76923076923077,1.0222222222222221,0.18046153846153848,0.6825384615384615,0.137,7391778.076923077,0.5455384615384615,680363636.3636364,760090909.0909091,3107417297.296704,0.03,-2173.2,0.230769,0.096667
Seychelles,0.018076923076923077,42.2375,664.7272727272727,39.0,233.0,870981152.9230769,0.03969230769230769,387.9230769230769,76.0,0.012,0.2833333333333334,0.11261538461538462,77.36363636363636,68.18181818181819,0.8692307692307693,0.24353846153846154,0.6796153846153845,0.07684615384615384,84894.92307692308,0.5136923076923077,155230769.23076922,30538461.53846154,36341302.417582,0.035704,16.672727,0.218182,0.097253
Sierra Leone,0.04084615384615385,193.7,619.6363636363636,19.5,,1976027891.6923077,0.15638461538461537,57.30769230769231,378.0,0.12515384615384614,0.0,0.2296153846153846,42.76923076923077,42.0,0.16,0.4250769230769231,0.5500769230769231,0.024846153846153848,5165826.384615385,0.37161538461538457,35307692.307692304,28615384.615384616,216796288.818681,0.0,17.072727,0.576923,0.035321
Singapore,0.010384615384615384,26.3125,31121.18181818182,4.9,25485.916666666668,163498177732.69232,0.03638461538461538,1290.076923076923,82.25,0.0023076923076923075,0.6,0.054,82.61538461538461,77.92307692307692,1.1076923076923078,0.189,0.7270000000000001,0.08376923076923076,4559923.076923077,1.0,9066076923.076923,12795538461.538462,17269853131.95055,0.027473,-3486.518182,0.384615,0.07967
Sint Maarten,0.013,,,,,,,,,,,,77.33333333333333,72.33333333333333,,,,,36390.07692307692,1.0,628692307.6923077,109230769.23076923,,,,0.5,
Slovakia,0.010307692307692308,47.425,37855.454545454544,32.2,18022.30769230769,66883252078.76923,0.072,856.3846153846154,281.5,0.008076923076923077,0.5384615384615384,0.09133333333333332,78.46153846153847,70.6923076923077,0.8230769230769232,0.1673076923076923,0.714,0.11884615384615384,5382589.692307692,0.5536153846153847,1668076923.0769231,1436384615.3846154,6285448303.84066,0.055495,-351.409091,0.203297,0.070879
Slovenia,0.009846153846153846,36.4625,15657.818181818182,34.3,7108.615384615385,38077600825.07692,0.08546153846153846,1615.6153846153845,260.0,0.003461538461538461,0.4923076923076923,0.0973,81.46153846153847,74.46153846153847,0.9153846153846155,0.14461538461538462,0.6984615384615385,0.15707692307692306,2016407.2307692308,0.5038461538461538,2078153846.1538463,1051769230.7692307,2801324796.170331,0.043956,119.145455,0.313187,0.035165
Solomon Islands,0.034,26.025000000000002,184.0909090909091,49.9,59.75,540624686.3076923,0.06561538461538462,75.15384615384616,80.0,0.028153846153846154,0.02307692307692308,0.14115384615384616,67.07692307692308,64.38461538461539,0.11538461538461539,0.4119230769230769,0.5575384615384615,0.030615384615384617,480742.53846153844,0.18307692307692308,31369230.769230768,29738461.53846154,46446281.983516,0.008242,3.663636,0.368132,0.040659
Somalia,0.046538461538461535,,574.0909090909091,,,,,,,0.10192307692307692,0.0,,54.30769230769231,51.15384615384615,0.08461538461538462,0.4759230769230769,0.49515384615384617,0.02869230769230769,8725696.846153846,0.35630769230769227,,,,0.0,9.063636,0.32967,0.015934
South Africa,0.022615384615384614,33.725,416425.54545454547,28.1,128577.66666666667,250212724359.92307,0.0853076923076923,430.6923076923077,256.25,0.04615384615384615,0.14615384615384616,0.12292307692307693,55.07692307692308,51.92307692307692,0.7076923076923076,0.30815384615384617,0.647,0.045,48269324.615384616,0.6006923076923076,7898307692.307693,5257153846.153846,24370198620.39011,0.017582,13615.918182,0.049451,0.093956
South Sudan,0.039384615384615386,26.3,,17.0,,15472449530.6,0.0216,31.0,218.0,0.08492307692307693,,,52.69230769230769,50.53846153846154,0.2,0.4369230769230769,0.5305384615384615,0.032538461538461544,8530449.76923077,0.17315384615384616,,,-416213556.7,,,0.43956,
Spain,0.010461538461538463,54.6875,319658.45454545453,56.6,132316.76923076922,1140165053138.4614,0.08484615384615385,2253.846153846154,236.5,0.004538461538461539,0.47692307692307695,0.048999999999999995,84.0,77.6923076923077,0.9615384615384616,0.14707692307692308,0.6835384615384617,0.1696923076923077,44095038.615384616,0.7750769230769231,53196615384.61539,17914538461.53846,80193059041.09892,0.050549,-299.8,0.236264,0.04011
Sri Lanka,0.018615384615384614,70.8,11573.727272727272,40.4,8974.166666666666,32666934067.53846,0.03661538461538461,57.23076923076923,255.75,0.01123076923076923,0.05384615384615385,0.1360769230769231,76.6923076923077,70.0,0.38461538461538464,0.2557692307692308,0.6724615384615386,0.07176923076923078,19806615.384615384,0.18361538461538462,833538461.5384616,661230769.2307693,3972535523.170331,0.017033,264.581818,0.115385,0.089011
Saint Kitts and Nevis,0.017,52.35,218.9090909090909,19.0,79.25,596583720.3846154,0.04384615384615384,538.1538461538462,175.5,0.010461538461538463,0.4461538461538461,0.09876923076923078,74.0,69.0,0.9153846153846155,,,,49690.769230769234,0.3209230769230769,92615384.61538461,11307692.307692308,30075116.104396,0.069231,11.427273,,0.146154
Saint Lucia,0.017384615384615384,34.3875,367.0,17.25,122.5,1010609467.2307693,0.06907692307692308,407.3076923076923,80.25,0.014384615384615385,0.25384615384615383,0.11315384615384616,75.53846153846153,71.0,0.6923076923076923,0.2796153846153846,0.6426923076923077,0.07784615384615384,168440.61538461538,0.2246153846153846,298615384.61538464,40692307.692307696,57481964.686813,0.029121,6.6,0.357143,0.108791
Saint Martin,0.017076923076923076,,,,,,,,,,,,81.38461538461539,74.92307692307692,,,,,28824.846153846152,,,,,,,0.148352,
Saint Vincent and the Grenadines,0.018076923076923077,41.8375,193.45454545454547,11.125,68.25,581994421.0,0.042230769230769225,231.6153846153846,98.625,0.018846153846153846,0.2,0.10115384615384615,73.6923076923077,69.23076923076923,0.7538461538461539,0.28284615384615386,0.6473076923076924,0.06976923076923078,108777.38461538461,0.4734615384615385,94692307.6923077,14153846.153846154,27161302.60989,0.036264,3.745455,0.142857,0.10989
Sudan,0.03692307692307692,37.800000000000004,10549.727272727272,37.666666666666664,15261.5,37645649906.84615,0.05307692307692307,66.0,180.0,0.060384615384615384,0.07,,61.92307692307692,58.46153846153846,0.21538461538461537,0.42838461538461536,0.540923076923077,0.030692307692307692,32421289.153846152,0.32846153846153847,200538461.53846154,699230769.2307693,5320880047.406593,0.020721,858.254545,0.313187,0.062088
Suriname,0.02,27.9,2339.6363636363635,694.0,697.0,2615179754.3846154,0.06638461538461539,316.0,199.0,0.025384615384615387,0.13846153846153847,0.1723846153846154,72.6923076923077,66.07692307692308,0.6846153846153846,0.295,0.6434615384615385,0.06153846153846154,503099.1538461539,0.664923076923077,61769230.76923077,54538461.538461536,378738922.285714,0.030769,29.227273,0.230769,0.103297
Eswatini,0.031461538461538464,36.375,1069.6363636363637,58.5,408.5,2708451434.230769,0.06907692307692308,168.15384615384616,104.0,0.07376923076923078,0.05384615384615385,0.121,47.23076923076923,47.30769230769231,0.3153846153846154,0.41192307692307695,0.5559999999999999,0.03184615384615385,1132701.3076923077,0.2196153846153846,48909090.90909091,53454545.45454545,249133175.181319,0.017033,-12.527273,0.038462,0.060989
Sweden,0.011384615384615384,53.1875,51109.72727272727,16.0,49935.307692307695,388422858697.2308,0.09176923076923077,3920.4615384615386,122.0,0.002846153846153846,0.7923076923076924,0.04850000000000001,82.92307692307692,78.6923076923077,1.0307692307692309,0.17300000000000001,0.6504615384615384,0.17653846153846153,9135986.23076923,0.8456153846153847,9099000000.0,12381615384.615385,25631737061.89561,0.031319,-538.972727,0.181319,0.037363
Switzerland,0.010076923076923077,28.45,40486.0,18.2,26087.384615384617,432886628833.61536,0.1066923076923077,6135.615384615385,63.0,0.004230769230769231,0.7384615384615384,0.032692307692307694,83.92307692307692,79.07692307692308,1.0,0.16053846153846155,0.678,0.1616153846153846,7540409.461538462,0.7351538461538462,13902307692.307692,11345230769.23077,33913787915.423077,0.029121,-98.090909,0.181319,0.059341
Syria,0.02692307692307692,41.0625,54329.36363636364,28.5,19480.25,26439983632.125,0.04084615384615385,76.3076923076923,336.0,0.015692307692307693,0.09230769230769233,0.08936363636363637,76.6923076923077,72.46153846153847,0.26153846153846155,0.37946153846153846,0.5853076923076923,0.03530769230769231,19142022.53846154,0.5417692307692308,2395181818.181818,808181818.1818181,2783425803.869048,0.020879,1836.545455,0.252747,0.056593
Tajikistan,0.03076923076923077,82.5,2559.2727272727275,49.625,2318.8333333333335,3507195698.230769,0.051153846153846154,25.923076923076923,224.0,0.054615384615384614,0.04615384615384616,0.21484615384615385,69.46153846153847,62.38461538461539,0.3230769230769231,0.38369230769230767,0.581076923076923,0.035153846153846154,7009089.538461538,0.26476923076923076,21218181.818181816,6654545.454545454,568036643.604396,0.011538,103.281818,0.258242,0.084615
Tanzania,0.041461538461538466,44.3125,5007.818181818182,26.7,17209.166666666668,16790740516.615385,0.050923076923076925,22.0,172.0,0.055692307692307694,0.0,0.16053846153846152,55.92307692307692,54.23076923076923,0.22307692307692306,0.4473846153846154,0.5223846153846154,0.03023076923076923,40326106.692307696,0.256,988461538.4615384,618923076.9230769,1493719874.340659,0.0,448.990909,0.983516,0.056593
Thailand,0.012384615384615385,37.2125,245845.18181818182,32.0,97579.25,220490085413.53845,0.03684615384615385,126.46153846153847,264.0,0.015000000000000001,0.16153846153846155,0.06661538461538462,76.15384615384616,69.23076923076923,0.6538461538461539,0.21515384615384617,0.7054615384615384,0.07953846153846154,65271748.23076923,0.38907692307692304,18256615384.615383,5544769230.769231,22167917723.730766,0.017582,9444.763636,0.241758,0.109341
Timor-Leste,0.038153846153846156,27.725,177.11111111111111,140.22222222222223,59.0,656692307.6923077,0.06869230769230769,36.61538461538461,458.0,0.06361538461538462,0.0,0.1389,65.15384615384616,62.07692307692308,0.21000000000000002,0.4817692307692308,0.4903076923076923,0.028076923076923076,995321.6923076923,0.27176923076923076,21714285.714285713,48285714.28571428,72964835.164835,0.0,3.183333,0.631868,0.075758
Togo,0.03807692307692308,51.35,1362.2727272727273,67.3,2406.1666666666665,2440349250.769231,0.06484615384615385,27.0,270.0,0.06692307692307692,0.0,,55.38461538461539,53.76923076923077,0.19230769230769232,0.428076923076923,0.5441538461538462,0.02776923076923077,5711655.230769231,0.35669230769230775,36545454.54545455,48181818.18181818,230602628.307692,0.0,22.554545,0.230769,0.045604
Tonga,0.028076923076923076,26.7125,158.0,26.7,57.25,290571926.2307692,0.05407692307692307,154.84615384615384,164.0,0.013076923076923076,0.0923076923076923,0.11569230769230769,74.23076923076923,69.07692307692308,0.3,0.3789230769230769,0.562,0.059000000000000004,101578.61538461539,0.23215384615384618,12530000.0,14622222.222222222,23664641.395604,0.025824,2.754545,0.197802,0.052198
Trinidad and Tobago,0.015000000000000001,33.1,34882.90909090909,42.25,16811.333333333332,17065916293.76923,0.049692307692307695,651.8461538461538,210.0,0.02292307692307692,0.3384615384615385,0.11253846153846155,72.92307692307692,65.53846153846153,0.8769230769230768,0.22115384615384615,0.7036153846153846,0.07515384615384615,1303102.3846153845,0.09746153846153846,521250000.0,159666666.66666666,1502978977.884615,0.035714,2809.927273,0.093407,0.132967
Tunisia,0.017615384615384616,61.225,22826.909090909092,11.0,8602.083333333334,34958008038.61539,0.058692307692307696,206.3846153846154,211.5,0.019153846153846153,0.19230769230769232,,75.92307692307692,71.92307692307692,0.6076923076923078,0.2569230769230769,0.6763846153846154,0.06676923076923078,10149392.307692308,0.6510769230769231,2752307692.3076925,476307692.3076923,2349757824.357143,0.036813,575.890909,0.208791,0.109341
Turkey,0.019076923076923078,45.05,245909.0,9.2,91274.15384615384,514691611824.61536,0.058,430.46153846153845,231.875,0.024923076923076923,0.23846153846153847,,76.23076923076923,69.23076923076923,0.6692307692307692,0.28215384615384614,0.6513076923076924,0.06676923076923078,68595752.6923077,0.6834615384615385,20130076923.076923,3589615384.6153846,53830859874.04945,0.039011,10452.254545,0.357143,0.061538
Turkmenistan,0.02253846153846154,,45659.181818181816,,19413.166666666668,13907299798.76923,0.02769230769230769,91.84615384615384,,0.057,0.015384615384615385,,68.6923076923077,60.53846153846154,0.26153846153846155,0.32069230769230767,0.6358461538461538,0.043461538461538454,4817233.384615385,0.4736153846153846,,,2554567301.12088,0.006044,1777.545455,0.142857,0.086264
Turks and Caicos Islands,,,112.45454545454545,,,,,,,,,,,,,,,,26680.23076923077,0.8813076923076923,296000000.0,,,,14.918182,,
Uganda,0.04623076923076923,35.5625,2432.909090909091,29.8,,11104514753.76923,0.08430769230769232,30.76923076923077,210.125,0.06569230769230769,0.038461538461538464,0.20876923076923076,54.0,53.15384615384615,0.16923076923076924,0.4914615384615385,0.4834615384615385,0.02523076923076923,29938600.46153846,0.13407692307692307,478692307.6923077,335666666.6666667,1165095907.972528,0.010989,239.590909,1.0,0.047802
Ukraine,0.00976923076923077,56.6625,321319.0909090909,29.5,134771.83333333334,102842962856.15384,0.06723076923076923,153.6153846153846,1205.5,0.012307692307692308,0.1,0.20638461538461536,74.53846153846153,63.46153846153846,0.7230769230769231,0.1493846153846154,0.697076923076923,0.1533846153846154,47016201.0,0.6799999999999999,3576846153.8461537,2983153846.1538463,12985159890.538464,0.030769,-3371.281818,0.181319,0.131319
United Arab Emirates,0.016,14.35,126120.63636363637,16.3,48644.166666666664,218489930313.07693,0.02676923076923077,1112.3076923076924,12.0,0.008307692307692308,0.5,0.089,76.76923076923077,74.76923076923077,1.0923076923076922,0.18876923076923077,0.8043076923076923,0.006692307692307692,5563188.0,0.8258461538461539,3998090909.090909,7287090909.090909,24272421791.637363,0.054945,7439.781818,0.225275,0.076923
United Kingdom,0.012307692307692308,35.0125,528292.2727272727,12.6,211401.84615384616,2190204827909.1538,0.08476923076923078,3058.6923076923076,107.5,0.004923076923076923,0.6923076923076923,0.03430769230769231,81.53846153846153,77.3076923076923,1.0538461538461539,0.18,0.658,0.16199999999999998,61030220.92307692,0.801923076923077,38518769230.76923,65119615384.61539,87155315769.42307,0.047802,-5480.118182,0.269231,0.043956
United States,0.013769230769230768,46.4,5657526.090909091,5.5,2250944.0,13307146153846.154,0.16115384615384615,6967.384615384615,237.25,0.006692307692307693,0.6538461538461539,0.05369230769230769,80.23076923076923,75.15384615384616,0.7153846153846154,0.20415384615384616,0.6693846153846154,0.12638461538461537,298341965.15384614,0.800923076923077,140800769230.76923,102487769230.76923,500950000000.0,0.024176,-20929.009091,0.17033,0.052747
Uruguay,0.015384615384615385,53.0625,6046.818181818182,41.0,3328.0833333333335,26181771304.153847,0.09184615384615384,703.9230769230769,320.75,0.012153846153846154,0.2923076923076923,0.2973076923076923,79.46153846153847,72.3076923076923,0.7076923076923076,0.23438461538461539,0.6297692307692307,0.13584615384615384,3344472.4615384615,0.9349999999999999,1094692307.6923077,441307692.3076923,2695214354.324176,0.039011,298.827273,0.148352,0.131868
Uzbekistan,0.021615384615384616,96.9125,117940.36363636363,20.2,49042.083333333336,23634538946.23077,0.05369230769230769,47.30769230769231,201.625,0.045307692307692306,0.10769230769230768,,70.84615384615384,64.3076923076923,0.29230769230769227,0.327,0.628,0.04507692307692308,26814496.153846152,0.36638461538461536,64909090.90909091,,3409948249.318681,0.030769,-1219.509091,0.115385,0.081868
Vanuatu,0.029153846153846155,8.4,83.0,43.8,31.5,486308777.0,0.037,82.23076923076923,120.0,0.01730769230769231,0.06153846153846154,0.07038461538461539,71.53846153846153,67.6923076923077,0.23846153846153845,0.3943846153846154,0.570076923076923,0.03553846153846154,215152.3076923077,0.23415384615384616,147230769.23076922,20692307.692307692,49372037.565934,0.010989,3.1,0.32967,0.062637
Venezuela,0.021846153846153845,55.775,180155.72727272726,141.3,63268.583333333336,217305022185.23077,0.054769230769230764,415.46153846153845,855.0,0.015461538461538462,0.2,0.20892307692307693,76.46153846153847,70.61538461538461,0.6538461538461539,0.31053846153846154,0.6376923076923078,0.05161538461538462,27188070.692307692,0.8856923076923077,750307692.3076923,2073538461.5384614,27389458371.214294,0.042308,2268.136364,0.181319,0.082418
Vietnam,0.016769230769230772,38.3375,98764.27272727272,43.2,43263.75,77913539218.46153,0.06076923076923077,51.69230769230769,1000.5,0.023153846153846153,0.16923076923076924,0.1163076923076923,79.53846153846153,70.07692307692308,0.5461538461538461,0.26615384615384613,0.6685384615384616,0.06538461538461539,83255153.84615384,0.2794615384615385,3597000000.0,1325750000.0,10194185263.104397,0.037363,9539.472727,0.142857,0.145604
United States Virgin Islands,0.013,,,,,,,,,,0.29230769230769227,,81.76923076923077,75.53846153846153,0.48333333333333334,0.22476923076923078,0.661,0.1143076923076923,107336.76923076923,0.9383076923076923,1259090909.090909,,,0.015385,,0.192308,0.077143
Yemen,0.034923076923076925,62.474999999999994,19319.090909090908,41.3,6517.833333333333,20652606936.846153,0.04830769230769231,49.0,248.0,0.054769230769230764,0.05384615384615385,0.19576923076923075,63.07692307692308,60.38461538461539,0.21538461538461537,0.4480769230769231,0.5247692307692308,0.02723076923076923,20664150.153846152,0.29515384615384616,461307692.3076923,203666666.66666666,2226467369.791209,0.014835,848.609091,0.181319,0.053846
Zambia,0.04392307692307692,14.95,2046.3636363636363,26.2,7262.25,10250460673.153847,0.06384615384615384,52.46153846153846,183.0,0.0756923076923077,0.038461538461538464,0.2806153846153846,49.69230769230769,48.07692307692308,0.2076923076923077,0.46576923076923077,0.5072307692307693,0.026846153846153846,11902030.923076924,0.3707692307692308,108384615.38461539,108384615.38461539,1537735663.467033,0.010989,26.090909,1.43956,0.057143
Zimbabwe,0.032,41.3125,10598.09090909091,94.9,9382.5,7176303263.384615,,,242.5,0.05823076923076923,0.09230769230769233,1.7872857142857141,47.46153846153846,47.61538461538461,0.22307692307692306,0.41438461538461535,0.5483846153846155,0.037307692307692306,12854272.0,0.33776923076923077,323307692.3076923,,396116107.489011,0.014286,-448.809091,1.324176,0.068132
