Country,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
Latvia,-2.6278482606733977,-1.2994107673196718,0.5972141333181694,0.6970430556798524,-0.24875119507518434,0.5204338715319196,-0.36001418181147193,-0.24560306005884003,-0.46516362277051887,0.9886926147379296,0.34977185593238624
Lebanon,-1.1374589820193715,-0.8019776499979145,-0.3552062801988934,-0.5450285537597657,0.8940777159831793,0.33370579768243885,0.7947044689663495,0.25055889225353234,0.04960946441279027,1.029865834087375,0.053592429514838356
Lesotho,3.26299957564142,-1.0967325255409226,-0.25075499008666496,-0.0026551579318380993,0.23243293916434013,-0.18378288050476366,-1.2917007298999232,1.3764347375215507,1.1204485517870844,0.02913174102418165,-0.11873067804489834
Liberia,3.6687184360150065,-1.3961549652172947,-1.5792763657114575,-0.9526761736036541,0.6507875791466146,1.0843880471749925,1.1816256832649792,0.6515743488359146,0.6088638652954158,-0.09105725394587463,-0.8693634827467348
Libya,0.17639547428537294,1.9220646122587113,2.9697759424261054,1.076532080948724,-0.4198544310566038,1.268383090403582,-0.2888223668270515,-0.37222017346841424,2.7732260300074203,0.4918033733090485,-0.5299806375211462
Lithuania,-2.967476654605665,-1.0973233690236266,1.4878012354113817,0.8392715613434129,-0.5456004527421202,0.6066142803090426,-0.1312872637407801,-0.2741150833035534,-0.4053657605315784,-0.523630642218252,-0.3862335452304317
Luxembourg,-4.324885079037015,-2.0537258353170462,-0.10857404528891591,-0.27782932658220055,1.5684272534345314,-0.35818396080812387,0.7443772851453676,-0.5093295485880571,-0.15447340965150122,0.24202861464039216,0.22709470376399518
Macao,-3.0730380415459013,-0.5248548415029782,3.120658617985891,1.0590120610813303,-0.1587714465514429,1.4476213821124226,0.7837283789920613,-0.463143980847794,1.0027363138629084,-1.8572945122014268,-0.6016733920634528
North Macedonia,-1.469053504115146,-1.8023197641791209,1.1758569204470621,0.09341461881903328,-0.03861297552948718,0.202460583528699,-0.5889776866454824,1.319722659346521,-0.5548583718717944,0.4242703335420826,0.40842189487218183
Madagascar,3.6081188015704355,0.10067184561635337,-0.779590113807696,-0.25124896558298687,0.7664894475888017,0.4732760908038283,0.9073473607502284,0.32756189460803303,-1.1254496688440192,-0.3378412173535913,1.9414887028296013
Malawi,4.767813174557295,-0.48074565023450005,-1.7017468412306256,-0.5295445362860783,1.9633275297257997,1.2501818875828894,0.991510450646894,0.6409979939110358,-0.9503881336382355,0.22350193449890987,0.6089697110865115
Malaysia,-2.314240514095462,1.9572888096256869,1.6480441814678106,-1.8111414852000927,-0.2706014428589237,-0.6740599936517585,0.5719746076487694,-0.23642161084446536,-0.18031445352055034,-0.05484617253997702,-0.2793070257182861
Maldives,0.25659545045347104,-1.2357793580006646,1.9098631548541403,-0.8641571219860152,0.7068707616332074,2.96606280825697,0.3207694378321348,0.42765157048494884,0.02484377820832002,-0.34729677948983395,-0.8880132286083123
Mali,3.5718100333300775,-0.2517484215912453,-0.8445214796003419,-0.8682195014730116,-0.6374578929001566,0.7664408526182297,0.5248609316557552,-0.3124175479753265,1.1250316493462227,-0.8225205085226341,0.05953733671431431
Malta,-2.7655175772293337,-1.9689183289288523,-0.10367288413444928,0.4085875527162488,0.4593776609878849,-0.6032897959869987,0.10585052811912703,-0.2822784881227864,0.14709619498296203,0.6065866395730326,-0.63847006711046
Marshall Islands,2.2147064030303456,-3.212489805255247,-3.1187541369877785,0.6550293934720717,-1.5134230775160191,-1.247825415411281,1.1412390066893117,3.163949936977739,0.8520476871167058,0.930024396657883,-1.5255532002911385
Mauritania,2.8868637387594327,0.7762910687990027,0.0815588475970382,2.2953379791944792,-1.1100077518864933,-0.06302985179189716,0.3285965446761266,-0.6542823908727385,1.263075967137158,-0.3170238198494758,0.5996282180243578
Mauritius,-0.25517819122716723,-1.0106314891634718,1.3104473668264367,-0.4679384013629064,-0.12207073462647103,0.15859773449501743,-0.45160907346184237,0.28575419658251,-0.7658265031208664,-0.14229882441633743,1.0489506359724152
Mexico,-1.6645259187392893,4.191029408324227,-0.6723864124453598,-1.0548708050301263,-0.7137526353760367,-0.6836412655671474,0.08201116216998688,0.3864666541475298,0.36417347240142806,0.5092216496719093,-0.21374355074239146
Micronesia,2.1288193503743003,-2.4374701226459776,-1.25054581587532,0.14062183823771066,-1.5902909769542342,-0.5972419904813734,0.09645295174617037,1.785402680779558,-0.7089182628079888,0.5250130903332236,-0.6014413926656816
Moldova,-0.1502217177390424,-1.4315939926636578,0.1526346659711135,0.9710359312286901,-0.4099756102032499,0.32756339432059395,-0.10765103438144005,1.908945182009238,-0.9299565930528483,0.4381141320183285,0.3449846215598782
Mongolia,1.4028952935354606,-0.6737625600370765,0.9002580940053053,-0.022605061022828922,0.486097214785117,0.7230256366507062,1.1678162169718898,0.7148113470413359,-0.3978787951648596,-0.43462969790963923,0.7649699273036477
Montenegro,-2.3995359831924254,-1.4795747407312763,2.0746679555121714,1.1952842375343409,-0.5905524403145876,1.1283671188708386,-0.47371512608709904,0.797209519513675,0.7431690646223034,-0.8226526385660268,-0.14938080500710751
Morocco,-0.8390212355343336,1.3517870868923265,1.0313832164312042,-0.3508714791827478,-0.8127985798504405,0.19453131472304475,0.7604578207781961,0.013188368897428943,-0.43025372878190954,0.6656625620229304,0.4945501385519615
Mozambique,3.6620681164832,-0.006644949610278303,-0.8212651864596481,-0.39479167963064526,0.31050427239157724,-1.2724247152754666,-0.6783971056152164,0.5773683088062105,0.4762215430134526,-0.755076772957377,0.9869957082906894
Myanmar,2.7827493762941753,0.7068709854509678,-0.8668005784939303,-0.9173617011393274,-0.09024783390540275,-1.686421680436664,-1.8408671382881348,-0.8143796444540355,-1.2430030242301287,-0.013651119240099865,0.9193938803508037
Namibia,2.38594686000668,-0.3418174492817881,0.07533667556015443,-0.6731250014178045,2.25243695307118,1.5880852562328913,-0.21526993434609623,-0.37231685919535396,0.606642560754033,0.2996062549715325,-1.567811346069218
Nepal,2.3899616478161065,-0.05996924360433633,-0.5857982954155377,-1.3475396649896354,-0.2484952082061445,0.9380672325044014,-1.200577997487089,-0.08370700470415031,0.17856997702574584,0.8172598166188506,0.1171521227043941
Netherlands,-5.19318596951258,-0.23582519182307812,-1.936833792432292,-0.6552973037418225,0.17502536916808342,-0.4912727851024519,0.6520741830231656,0.10696554331375902,0.6196869388945382,0.21809843272294183,-0.5443645407132214
New Caledonia,-0.22772873720293246,-1.462460660199848,0.7047484476498246,0.3496535338990611,-0.5827429872781359,-0.6438099167842766,-0.24419988653376934,0.14843175967126637,-0.05448429312054086,0.39366893499570077,0.3207545533897933
New Zealand,-3.7478619185032067,-1.5633175188444222,-1.1706960728010918,-0.3706632522029672,0.33905884755785437,-0.3847531147234208,0.6060896520659771,-0.23882337063321166,0.9234597875940893,-0.054504884088683266,0.34259063991165956
Nicaragua,1.6016080468417635,-0.4971336310457071,-0.025092552033516746,0.27082642488904574,-0.43447320488788904,0.18018722742920035,0.4159145947846038,-0.25374597914930896,-0.08800402242473909,-0.23112996221281615,-0.5162894585580154
Niger,4.2899937025811425,-0.6735088843184903,-1.7054396709183484,-1.5318926338271293,-0.22585275736328636,0.8169242702348003,0.25683311815179377,-0.17012401900757787,0.6879889033536558,0.27023719030185844,-0.18608836469662202
Nigeria,2.3040659818889835,3.111104102675602,-1.601906013379038,0.2989770276616499,0.363770931614699,1.8571255944764793,-0.8444734445679134,-0.1296779223891288,1.5787361127967294,0.6043921215398451,1.3806845932568172
Norway,-4.35512683067682,-1.193726406425906,-1.4660347142094876,-0.7754772348876583,0.3406358160076432,-0.9881187799229482,1.154234098457867,-0.08212535988128163,0.4509920304643075,0.47712832156172036,-0.21286010180073622
Oman,-0.9611382364144259,0.39501011482785897,3.37499430184944,-1.7803877905442196,0.34286311518713725,0.2147636048425514,1.3459232962389953,-0.39346815944746083,0.04678196090912173,-0.1967550013894009,-0.7420835776170381
Pakistan,1.4668748957167954,3.888402955697974,-0.05154965984996491,-1.5218097114583815,-0.9229614180025845,-0.11022636107646863,-0.6270360068161432,0.2978342549027022,0.6761128375383841,0.3047144168444556,0.7940365977673927
Panama,-1.06166568530938,-0.10414592055741884,1.6516465048015454,0.9652185992396648,-0.8261281529100156,1.5139070231275578,0.3777246469885509,0.3509002366726931,1.2698082828268127,-0.35161513729232463,-0.3136572008112201
Papua New Guinea,3.6965193262415195,-0.8918090012975356,-0.2495424837609948,-0.9192983057170442,-0.5482535318665662,-0.9594721727307661,-1.2382787179913086,-0.17903363493619945,-0.13846400692812452,0.08647666498967449,0.08316824029515155
Paraguay,1.0928181747268295,-0.339276939763037,0.6083384736937066,1.3934280411470146,0.6703817154214339,-0.40160590510098315,0.26581438112018363,1.029288789067558,-0.297815703488035,-0.2851276945622166,0.9482110840741642
Peru,0.01642970326411145,1.9930272954906314,1.4238425148123512,0.29687409765447903,1.2273186404761192,-0.5658237524416815,0.9617026168648353,0.29618435191922166,-0.1961484462822172,0.590964893462864,0.1933114678410694
Philippines,-0.06340278549860405,2.212843147286095,0.22146202534755502,-1.2531776898575833,-0.5792354073444911,-0.2458357707286133,-0.9820051084275212,-0.33688668591543885,-0.5916567161832409,-0.8972636907588886,0.4107137489047304
Poland,-3.2666046575416865,2.3312098214971666,0.13705641589266035,0.026960720315567857,0.042142662609865655,0.4931869587967201,-0.3255294135059754,0.275548258028209,-0.6152726105315929,0.12261574589433505,-0.4897989035383249
Portugal,-3.4575780378668712,-0.9736214237689576,-1.9935560402432755,0.701998743221542,0.7003652099379476,0.7105270944208157,-0.45735343219271807,-0.07840936987361394,-0.01369675966308683,0.19478051089558027,0.36384393726197234
Puerto Rico,-1.9863909560350927,-0.6835061807320113,-0.166736411982716,0.48184527580769315,-0.9969834114853234,-0.7644336504445424,0.6171325597497668,-0.43226209711601055,-0.1949518812737896,0.4849132019202222,1.4934428150360015
Qatar,-2.79364160299083,-0.07442360420911934,2.848906406799013,-2.052173117713049,0.2774182510917501,-1.4951474606461177,1.4315709296589239,-0.40931859171543256,0.29501615588353103,0.6078486058854471,0.4369903078617933
Romania,-1.5519111800170575,0.16079841186927268,0.00859845178785369,0.7825279308393212,-0.00603576230212256,1.095628277334584,-0.26739383348256596,-0.07101401990217943,-1.6263478274975138,-0.6873086051456857,1.2415956782148736
Russia,-3.019312155528908,4.1370577472493535,0.6971825411909235,-0.1104783557263818,-0.1055442861800569,1.1309185484177546,0.39178433725904255,0.40500824766177734,-0.89743194913292,-0.45092222261941767,-1.104984895426217
Rwanda,3.5123547483229762,-1.0661643608448959,-1.5406163803105213,-1.8770517629724135,0.6120129357975543,1.8376050590432724,0.9072778566056415,0.07782506380400364,-0.2824789360739183,0.55761869892004,-0.3599914574038494
Samoa,2.217663781274836,-1.6728326424876665,0.6300874342580223,-1.1039474833693175,-0.42264128899948017,0.21057456583412343,-1.2132161567374655,0.885127345180711,-0.1799460856411369,0.5611983966631928,0.15092866397573967
San Marino,-1.617550820340718,-2.192623698941378,-0.05226681364772622,-0.5563117228591012,0.3156067091257271,-2.005179271357984,0.11509380407676617,-0.8565749493734062,0.7645436951051772,-0.5801610339980201,-0.4396810567720592
Sao Tome and Principe,3.594835918164353,-1.0063839732967335,0.21789582923000514,2.62348175132724,1.9375186638753985,-1.3058431144239468,-0.2841642714818109,1.3054173090398027,0.1345421218565449,-0.2091958212954707,-0.8307261379138211
Saudi Arabia,-2.399016636730452,2.5968834668529035,2.967075753609015,-1.5471718993206778,0.7928198912261675,-0.03952601288879524,1.0368054396654294,0.5656244281931319,0.08020008190890537,-1.6184798274003496,-0.766234350370154
Senegal,2.470898700521573,0.5931779572733303,-0.07003449565825301,0.22178505450493485,-0.14434623548863232,1.1256095386970193,-0.14078991670434013,-0.8314055208725457,1.3050064957341567,1.1219045048684488,0.27008326139925093
Serbia,-1.9289319542853387,-1.538414077952837,-0.3919840663261662,1.341349655380176,0.26459130931054275,1.4076085628939046,-0.9054972056491715,0.6991458363885331,-0.29174015849692125,-0.8705398289986825,0.40625777983079325
Seychelles,-0.24410048699017328,-1.7435434955388824,1.6649781083364827,0.033701752109948864,-0.298314868900578,-0.2551790965621739,-0.4325157143967298,-0.5876322115456135,-0.9359628446518699,-0.4172232241821025,-0.44421251883878077
Sierra Leone,4.40619729702539,-0.8713518466478964,-3.9098921665608435,1.7305526619809002,-1.4594224809922265,0.7071648540489525,2.577123217393024,1.236415412118401,0.7663320548102581,-0.16349540500903392,-1.2672603323949412
Singapore,-3.4616798987409885,-1.6040393145289522,0.1923730275617706,-0.9991748510843182,0.7275351570616603,0.6339989665928324,0.005444412483765032,-2.0656056147396993,0.6500206788858273,-1.0682814141928738,1.114288637169809
Slovakia,-2.61263728565135,-0.9055231205546606,-0.07092463713200275,0.6599690251473856,-0.032000799365396945,0.1384303209157602,-0.43660938703757673,-0.51698721298942,-0.563643319984126,0.6202289960948623,0.053791731800508114
Slovenia,-2.7830647649703004,-1.5043017410542234,-1.012387429756315,0.2314356808857452,0.7782316548843357,0.06844784878306641,-0.4363161477701115,-0.24319847790232568,-0.42001307209625227,1.1391961013557894,-0.13417648132429133
Solomon Islands,3.1271094746975097,-1.8357957672193579,-0.03841677764491681,-1.208292268134805,0.19846509437908777,-0.44923065180621785,-0.906792200369522,0.8169572256502498,-0.5477236300552059,0.2217059789279882,-0.3469852825991127
Somalia,3.372487373595555,-0.2902221071662839,-1.5188618676836805,-1.4848330670395629,-0.3421080479833238,-0.3421988226573565,0.16290858824264773,-0.26411243426055664,1.2526516243932357,-0.2442947151758801,1.2159071313429104
South Africa,-1.221806181466326,2.9171371956173653,-0.048857804270329847,-1.2000659066478714,-0.49899496476540417,-0.7402030911109253,0.44959684008757606,1.9368463272137288,0.638645284424739,-0.9084319064496483,-0.23547303592428598
South Sudan,2.480502484815433,-0.11046276432556763,0.5369842372341845,-1.8942974684173015,-0.07773726053862527,0.9357086355777356,-0.17266504004940747,-1.0818395191639478,-0.019618786743234865,-0.09372480595560273,1.1098578031122448
Spain,-4.658450908562684,1.048013640805102,-2.443430089422684,0.2353217692164981,0.6945627349276611,-0.7930714522822822,-1.006711669583668,-0.646898893532457,-0.2779669749703053,-0.20379815919421682,-0.8618349482197
Sri Lanka,0.8485369073516871,0.4673170157106263,0.6099923346328106,0.33106658844996795,-1.4442158003476837,-0.2153884324663952,-1.026759561525578,-0.5310026003807112,-1.2688506246489133,-0.3565249170669408,0.3914695681564883
Saint Kitts and Nevis,-0.8604311687612124,-1.7504948735696773,2.4303593606947334,0.5553621032644287,-1.0573924821757021,0.8311918264079023,-0.022863413502404634,-0.7561688597864212,-1.5161239780917997,0.029406847662834613,-1.1122288060631176
Saint Lucia,0.08654163892246151,-1.9323134521571765,0.9584944380108326,-0.5633501793738287,-0.4210704907172035,1.0983760922967396,-0.32987001095194535,0.4593901331647214,-1.0522704048399143,-0.24145265172590702,-0.7189014640911545
Saint Vincent and the Grenadines,0.003234845167834999,-1.8405954148596442,1.8708190069777435,-0.14388905227672577,-1.2841196974151392,0.14591722661185105,-0.3128111331620464,-0.11439336109340734,-0.7864878890406101,-0.3834273456624983,-0.11397375992942867
Sudan,2.154719320838089,0.4737698273832648,-0.10894989811891968,-1.3788251684130088,-0.24163466061605426,-0.2630249528535111,-0.12772070215008874,0.07459947421269136,0.017005250818485525,-0.11866810692269826,0.3520575448864304
Suriname,0.859285213187475,-0.9996640173997962,1.5285027130526465,1.3408030388026886,1.9843491948747833,-1.241214530368315,-1.0823200923563434,0.4340201324626781,-0.04515699875351692,-0.6401698948949327,-1.1325197653358192
Eswatini,2.5321441280145445,-1.3453073436817087,0.20960618215824006,-0.4171697957650629,-0.5041554600438133,-1.2029086460800809,-0.9633329053313616,0.8148068869885874,0.10958484430052612,-0.7314852832820169,0.06984614180784426
Sweden,-4.760112242933146,-1.4874177827749444,-2.1669185980760437,0.06592811672591115,0.172572655174154,-0.6167989585175625,0.28028995977101684,-0.9180134598535713,0.42350689726154994,-0.1812007414114985,0.1984941435942855
Switzerland,-4.73356347772408,-1.6329921491092851,-1.6037886019693235,-0.7143427696877943,0.6850860131296196,-0.2451493111615978,0.09827728247087923,0.1735977870245972,0.7187313479323755,-0.3119278205350092,-0.03210110220263166
Syria,0.623255066728085,1.0738033405226044,0.7271308191804675,-1.1915847742363563,-0.6095642979576413,-0.5956970461088078,-0.02397479023837908,-0.09404878944475542,0.22057683595738642,0.9976062705190635,0.41278849874840096
Tajikistan,3.10502583078508,-0.37376008730658755,0.015567329712918954,1.0762543675165799,-1.106873924290345,-0.5444979990632492,0.22386700469889467,-0.46695153538370554,-0.9574303034183484,-0.7957730573468387,-0.29943270443396836
Tanzania,3.2339046005426413,0.6529721452381505,-1.230588781163613,-2.084201336790823,0.7166740582081288,1.6919970404492606,0.6649782368987806,-0.8458222133341426,-0.4030433903458908,-0.16700408902710717,-0.20341667172470856
Thailand,-1.494543521722527,3.6243603182589457,0.8086802087714261,-1.8455324553278991,-0.6572033155738618,0.12348302153828858,-0.871857198484911,0.4222339751874188,-0.6751364416261868,-0.46872113793045167,-0.568207182034852
Timor-Leste,4.376151076121835,-0.5565244582564965,0.07030081019252955,0.434556508567916,2.059875272532207,0.0989747972393418,-1.4229911434704814,0.017209164610556854,1.029669207684272,0.1778798975443075,-1.7711821211493408
Togo,3.477651430122974,-0.7228273484274356,-0.47614287390154164,-0.020384892634681982,-0.3752471602317394,-1.0848456203454673,-0.7223026489199618,0.11043989132002646,0.726073987251358,-0.3396922369158606,-0.2610276001565307
Tonga,1.8915024908569305,-2.135049647406516,0.7677200339277058,-0.700658253396785,-0.7540156315687879,-0.36414166564409045,-1.1962779633638727,0.6844549788735627,-0.7374340248466906,0.7155425545762102,-0.05737474045655125
Trinidad and Tobago,-0.6924686611431248,0.155786628484409,2.4085943972422736,-0.45553420909423514,-0.3416433437262949,-0.16812288626493402,-0.2472983002448664,0.5095074884854536,-0.8545237952754159,0.032746679921437545,-0.8544999238482085
Tunisia,-0.8637208701963945,0.027325393355963006,0.8898375813117768,0.20296985769197595,-1.1454679509842824,0.31338188451625737,0.7532097575683124,-0.21198136465889494,-0.3852503145583817,-0.22098835784893406,0.2827655666643811
Turkey,-1.9818003842520333,3.406815438087307,-0.574856631176178,-1.7794873993493898,-0.3364332776686554,-0.11421476308860828,0.8579068399919938,0.371132867062962,-0.687141057776934,0.2795037535101101,-0.07445309526350768
Turkmenistan,1.5276347919876623,0.6746033023915745,1.336114474094858,-1.00416335858535,-0.9284367518392196,-0.7773264532466748,-0.003858376918437962,-0.061329073189968955,0.29267556799258987,-0.17700926561475921,0.6977266029150644
Uganda,3.6143656697230293,0.018788453646123436,-1.7902795638914508,-1.6224361565479015,1.2172875255936546,1.939733802150274,0.9100817046991142,0.24818715878107042,-0.38905903651051,0.19798735943391713,-0.30455214697649935
Ukraine,-1.8762188360870433,2.590944561758857,-0.6240462690662837,3.152745433892418,-0.5680665757950463,2.2245640417082324,-1.9181457914342728,0.33178649225724394,0.37934521785153397,-0.5449857937461143,0.893666478118357
United Arab Emirates,-2.932536401596346,0.6075721413515031,2.1994155987389488,-2.385980910924444,0.7549605448408668,-1.3066672606247702,1.4297433604086114,-0.6788462821629595,-0.1890703063557335,0.2829299424538843,0.17566117014546231
United Kingdom,-5.38892175711165,0.12214823743429316,-2.9338135675535524,-0.895738272335415,0.46330090460791246,0.30870104267665593,-1.1347913741800821,-0.6307570983644606,-0.16686053017844,-1.0644432753524222,0.06583775476698368
United States,-4.783095773198147,0.40301724919945,-4.705670623604198,-0.12229159974908092,-0.28660117736388135,0.46069562840854633,-0.6515887488826165,1.893916312977597,0.9233007685354421,-1.3069621852702982,-0.5501533529180614
Uruguay,-1.6058805117513621,-0.38383813501505265,0.5617570365304286,2.692207170482451,0.7079070156378097,0.14249703256924406,1.2843400954703446,1.106594526982739,-0.3691600463318063,-0.5650909950862627,0.5575731558138579
Uzbekistan,1.0142078710008067,0.274358869877975,-0.8514720384066427,0.8705242071004113,-2.6498960933654505,-0.3635355085318896,-0.47481524301178935,-0.7588016432739614,-1.1807213740532367,-1.073218677002612,-0.08007726572459978
Vanuatu,2.150478258726602,-1.675749689586948,1.2463841008986027,-1.8988262377734115,0.19242699899792007,-0.08534113264273384,-1.633103900037318,0.20369957589332344,-0.14378968988246263,0.2722711122842158,-0.03874269178271029
Venezuela,-0.45804604568121426,3.6658494232312897,0.8447055475128834,2.6850492227817053,1.5877208080339973,-1.6683697015681813,-0.3761139059639088,-0.1307297050610365,0.9184196353122289,1.2155788538912766,-0.7491410372854952
Vietnam,-0.5281340733201986,4.126521856372845,1.4033857368456053,0.8041765119353519,-0.7219143927833986,1.2807855886963362,-1.2961548692485474,1.1670443074271015,0.4930239100375145,1.1969977559516543,-0.3524762405509339
United States Virgin Islands,-0.9731515746418445,-0.8311853986024907,0.40284968638876395,0.39628865968671956,-0.15691322682278885,-0.3968021113814591,0.09835344550118731,0.009122210747043618,0.5619097898961881,-0.013717499154917162,0.7822163219444105
Yemen,2.4227350358122197,0.6600385059673085,-0.2164762078732803,-0.18792647415166536,-0.7462255617303699,-0.8294243385737857,0.17675055405077644,-0.10979502650541395,-0.5179009196349598,-0.241929354661325,0.77226407815792
Zambia,3.7270538460938893,-0.4827384138191179,-0.8587538767911743,-1.4769231820294184,2.0985496312451395,1.747480956336067,1.3089782879761835,0.15679440747035872,-0.1574379823552713,-0.052174238805408286,0.5832671315855342
Zimbabwe,3.8632214031462166,0.24787663597583542,-0.9328074255469211,1.2154183075965521,3.815584937003901,0.9679239829515328,1.0939364518116186,-0.08609299266818311,-2.0267775281607503,-0.5947392400555525,0.40808946031816257
